state,district,period,enrolment_count,demographic_update_count,biometric_update_count,UIS,total_updates,rolling_updates,historical_avg,RIS,BSS,period_dt,TSD,TSD_raw,TSD_norm
Uttar Pradesh,Barabanki,2025-06,21,49.0,18.0,0.00012342745137050527,67.0,49.0,275.53846153846155,0.01497875906184548,0.26865671641791045,2025-06-01,-0.38586294322020737,-0.38586294322020737,0.18205547061713148
Uttar Pradesh,Barabanki,2025-07,1,44.0,1.0,0.0017408797245541414,45.0,42.333333333333336,275.53846153846155,0.012940832658873308,0.022222222222222223,2025-07-01,-0.42656998924048745,-0.42656998924048745,0.1730855522598488
Uttar Pradesh,Barabanki,2025-08,9,142.0,30.0,0.0007393365743785489,172.0,94.66666666666667,275.53846153846155,0.028938554922204873,0.1744186046511628,2025-08-01,-0.19157931448705243,-0.19157931448705243,0.2248664445950715
Uttar Pradesh,Barabanki,2025-09,17,44.0,21.0,0.00014791788509283554,65.0,94.0,275.53846153846155,0.028734762281907654,0.3230769230769231,2025-09-01,-0.38956358376750555,-0.38956358376750555,0.18124002349374216
Uttar Pradesh,Barabanki,2025-10,15,42.0,32.0,0.00019085199943260218,74.0,103.66666666666667,275.53846153846155,0.031689755566217316,0.43243243243243246,2025-10-01,-0.3729107013046637,-0.3729107013046637,0.18490953554899414
Uttar Pradesh,Barabanki,2025-11,8,53.0,32.0,0.00041104104607528336,85.0,74.66666666666667,275.53846153846155,0.022824775713288354,0.3764705882352941,2025-11-01,-0.35255717829452365,-0.35255717829452365,0.1893944947276355
Uttar Pradesh,Barabanki,2025-12,14,52.0,43.0,0.0002625136092581642,95.0,84.66666666666667,275.53846153846155,0.025881665317746615,0.45263157894736844,2025-12-01,-0.33405397555803273,-0.33405397555803273,0.19347173034458215
Uttar Pradesh,Barabanki,NaT,185,586.0,185.0,0.00016122741953528442,771.0,317.0,275.53846153846155,0.09690340046132688,0.23994811932555124,,0.9167625294287552,0.9167625294287552,0.46909285805017675
Uttar Pradesh,Bareilly,2025-01,12024,22558.0,143213.0,0.0005333543520719017,165771.0,165771.0,17008.0,0.8209511099732116,0.8639207098949756,2025-01-01,3.2806518128126316,3.2806518128126316,0.9899828746592202
Uttar Pradesh,Bareilly,2025-02,318,905.0,849.0,0.00021338246239468653,1754.0,83762.5,17008.0,0.414818740003566,0.48403648802736604,2025-02-01,-0.3363945520905325,-0.3363945520905325,0.19295597736179299
Uttar Pradesh,Bareilly,2025-03,298,851.0,897.0,0.0002269245159224936,1748.0,56424.333333333336,17008.0,0.2794313787061578,0.5131578947368421,2025-03-01,-0.3365268693392897,-0.3365268693392897,0.1929268208634801
Uttar Pradesh,Bareilly,2025-04,236,1184.0,599.0,0.00029227764113747966,1783.0,1761.6666666666667,17008.0,0.008724337823882392,0.33595064498037014,2025-04-01,-0.33575501872153907,-0.33575501872153907,0.19309690043697195
Uttar Pradesh,Bareilly,2025-05,41,657.0,69.0,0.0006850290948652068,726.0,1419.0,17008.0,0.007027342689927596,0.09504132231404959,2025-05-01,-0.35906490737760915,-0.35906490737760915,0.1879604973175186
Uttar Pradesh,Bareilly,2025-06,195,1834.0,713.0,0.0005053014995372534,2547.0,1685.3333333333333,17008.0,0.008346310697738763,0.2799371809972517,2025-06-01,-0.31890662237978173,-0.31890662237978173,0.1968094945554794
Uttar Pradesh,Bareilly,2025-07,39,686.0,28.0,0.000708255340929719,714.0,1329.0,17008.0,0.006581633851242969,0.0392156862745098,2025-07-01,-0.35932954187512367,-0.35932954187512367,0.1879021843208928
Uttar Pradesh,Bareilly,2025-08,344,2429.0,948.0,0.00037977718538884596,3377.0,2212.6666666666665,17008.0,0.010957834337735346,0.280722534794196,2025-08-01,-0.30060273630169454,-0.30060273630169454,0.20084281015542857
Uttar Pradesh,Bareilly,2025-09,364,1151.0,1001.0,0.00022871631057634387,2152.0,2081.0,17008.0,0.010305778814474507,0.46514869888475835,2025-09-01,-0.3276175079229678,-0.3276175079229678,0.19489002508321443
Uttar Pradesh,Bareilly,2025-10,307,1676.0,1354.0,0.0003818216116828844,3030.0,2853.0,17008.0,0.014128970186302627,0.44686468646864685,2025-10-01,-0.30825508385482253,-0.30825508385482253,0.19915659266966668
Uttar Pradesh,Bareilly,2025-11,319,2214.0,1743.0,0.0004798788624215073,3957.0,3046.3333333333335,17008.0,0.015086418802736267,0.4404852160727824,2025-11-01,-0.28781206892182637,-0.28781206892182637,0.2036612716590075
Uttar Pradesh,Bareilly,2025-12,338,1845.0,1989.0,0.00043882530334915043,3834.0,3607.0,17008.0,0.017863019790393824,0.5187793427230047,2025-12-01,-0.2905245725213501,-0.2905245725213501,0.20306356344359336
Uttar Pradesh,Bareilly,NaT,4363,18790.0,10921.0,0.00026344399875838793,29711.0,12500.666666666666,17008.0,0.06190730691981786,0.3675742990811484,,0.2801376684939055,0.2801376684939055,0.32881068125068363
Uttar Pradesh,Basti,2025-01,416,8271.0,63887.0,0.006710384570746674,72158.0,72158.0,7410.2307692307695,0.8201905074701132,0.8853765348263533,2025-01-01,3.288844858391225,3.288844858391225,0.9917882365589972
Uttar Pradesh,Basti,2025-02,149,375.0,492.0,0.00022510704268283976,867.0,36512.5,7410.2307692307695,0.4150226711383701,0.5674740484429066,2025-02-01,-0.332361579839964,-0.332361579839964,0.19384465476193558
Uttar Pradesh,Basti,2025-03,182,299.0,577.0,0.00018620398519040633,876.0,24633.666666666668,7410.2307692307695,0.28000082546887317,0.658675799086758,2025-03-01,-0.3319044273530571,-0.3319044273530571,0.19394538966867234
Uttar Pradesh,Basti,2025-04,153,586.0,561.0,0.0002900201952162092,1147.0,963.3333333333334,7410.2307692307695,0.010949816451807733,0.4891020052310375,2025-04-01,-0.3181390580250823,-0.3181390580250823,0.1969786296381917
Uttar Pradesh,Basti,2025-05,86,543.0,193.0,0.00033108203547076176,736.0,919.6666666666666,7410.2307692307695,0.010453475290843438,0.26222826086956524,2025-05-01,-0.33901568826049794,-0.33901568826049794,0.19237840223054428
Uttar Pradesh,Basti,2025-06,116,741.0,583.0,0.00044155646653442206,1324.0,1069.0,7410.2307692307695,0.012150886284064846,0.44033232628398794,2025-06-01,-0.30914839244924636,-0.30914839244924636,0.19895974947068218
Uttar Pradesh,Basti,2025-07,60,526.0,165.0,0.0004455362554321895,691.0,917.0,7410.2307692307695,0.0104231643802502,0.23878437047756873,2025-07-01,-0.34130145069503254,-0.34130145069503254,0.19187472769686026
Uttar Pradesh,Basti,2025-08,172,1434.0,620.0,0.00046198539460390266,2054.0,1356.3333333333333,7410.2307692307695,0.015416886900486388,0.3018500486854917,2025-08-01,-0.272068246289019,-0.272068246289019,0.2071304696837786
Uttar Pradesh,Basti,2025-09,182,416.0,383.0,0.0001698367399168204,799.0,1181.3333333333333,7410.2307692307695,0.013427733392805053,0.4793491864831039,2025-09-01,-0.33581562085214955,-0.33581562085214955,0.1930835465777019
Uttar Pradesh,Basti,2025-10,147,574.0,522.0,0.00028843600576135134,1096.0,1316.3333333333333,7410.2307692307695,0.014962223241587799,0.4762773722627737,2025-10-01,-0.3207295887842215,-0.3207295887842215,0.1964077985000165
Uttar Pradesh,Basti,2025-11,176,538.0,739.0,0.00028069487477975233,1277.0,1057.3333333333333,7410.2307692307695,0.012018276050219422,0.5787000783085356,2025-11-01,-0.3115357443253158,-0.3115357443253158,0.1984336894021678
Uttar Pradesh,Basti,2025-12,211,511.0,842.0,0.00024806848523662486,1353.0,1242.0,7410.2307692307695,0.01411730660880125,0.6223207686622321,2025-12-01,-0.3076753455469907,-0.3076753455469907,0.19928433972572301
Uttar Pradesh,Basti,NaT,2988,6946.0,5009.0,0.00015478370598724346,11955.0,4861.666666666667,7410.2307692307695,0.05526057887529959,0.4189878711836052,,0.23085028402935215,0.23085028402935215,0.3179500598616791
Uttar Pradesh,Bhadohi,2025-01,18,2738.0,4027.0,0.014539569551368847,6765.0,6765.0,669.6153846153846,0.8509506258453948,0.5952697708795269,2025-01-01,3.2947740526529494,3.2947740526529494,0.9930947521048721
Uttar Pradesh,Bhadohi,2025-02,10,28.0,34.0,0.0002398545398274595,62.0,3413.5,669.6153846153846,0.4293747171209542,0.5483870967741935,2025-02-01,-0.3284379131992131,-0.3284379131992131,0.19470924634667483
Uttar Pradesh,Bhadohi,2025-03,9,36.0,36.0,0.00030948972880962515,72.0,2299.6666666666665,669.6153846153846,0.28926870498681345,0.5,2025-03-01,-0.32303255445558765,-0.32303255445558765,0.1959003331820593
Uttar Pradesh,Bhadohi,2025-04,14,61.0,31.0,0.00025422370580790635,92.0,75.33333333333333,669.6153846153846,0.009475971492538024,0.33695652173913043,2025-04-01,-0.31222183696833666,-0.31222183696833666,0.19828250685282817
Uttar Pradesh,Bhadohi,2025-05,3,8.0,7.0,0.0001934310805060157,15.0,59.666666666666664,669.6153846153846,0.00750530485470932,0.4666666666666667,2025-05-01,-0.3538430992942529,-0.3538430992942529,0.1891111382203679
Uttar Pradesh,Bhadohi,2025-06,13,103.0,30.0,0.00039578974934307827,133.0,80.0,669.6153846153846,0.010062978576146575,0.22556390977443608,2025-06-01,-0.2900598661194722,-0.2900598661194722,0.20316596287790442
Uttar Pradesh,Bhadohi,2025-07,1,28.0,0.0,0.001083214050833688,28.0,58.666666666666664,669.6153846153846,0.007379517622507489,0.0,2025-07-01,-0.34681613292753977,-0.34681613292753977,0.1906595511063677
Uttar Pradesh,Bhadohi,2025-08,10,112.0,35.0,0.0005686873766876862,147.0,102.66666666666667,669.6153846153846,0.012914155839388104,0.23809523809523808,2025-08-01,-0.2824923638783965,-0.2824923638783965,0.20483348444744268
Uttar Pradesh,Bhadohi,2025-09,7,22.0,28.0,0.0002763301150085939,50.0,75.0,669.6153846153846,0.009434042415137414,0.56,2025-09-01,-0.3349243436915637,-0.3349243436915637,0.1932799421442135
Uttar Pradesh,Bhadohi,2025-10,16,54.0,35.0,0.00021519207706294246,89.0,95.33333333333333,669.6153846153846,0.011991716136574668,0.39325842696629215,2025-10-01,-0.3138434445914243,-0.3138434445914243,0.19792518080221286
Uttar Pradesh,Bhadohi,2025-11,14,45.0,52.0,0.00026804021155833605,97.0,78.66666666666667,669.6153846153846,0.009895262266544132,0.5360824742268041,2025-11-01,-0.30951915759652393,-0.30951915759652393,0.1988780502705204
Uttar Pradesh,Bhadohi,2025-12,9,83.0,53.0,0.0005845917099737364,136.0,107.33333333333333,669.6153846153846,0.013501162922996654,0.3897058823529412,2025-12-01,-0.28843825849638455,-0.28843825849638455,0.20352328892851979
Uttar Pradesh,Bhadohi,NaT,179,701.0,318.0,0.0002202304704308715,1019.0,417.3333333333333,669.6153846153846,0.052495204905564634,0.3120706575073602,,0.18885491856574577,0.18885491856574577,0.3086962564929667
Uttar Pradesh,Bijnor,2025-01,1910,30820.0,134634.0,0.0033511985334075734,165454.0,165454.0,16346.076923076924,0.8525615002379517,0.8137246606307493,2025-01-01,3.2890667287721165,3.2890667287721165,0.9918371263556556
Uttar Pradesh,Bijnor,2025-02,170,541.0,714.0,0.00028559530121770554,1255.0,83354.5,16346.076923076924,0.4295141705343138,0.5689243027888446,2025-02-01,-0.33288344431855965,-0.33288344431855965,0.1937296603758473
Uttar Pradesh,Bijnor,2025-03,231,746.0,716.0,0.00024484522917731167,1462.0,56057.0,16346.076923076924,0.2888539413905911,0.4897400820793434,2025-03-01,-0.3283173770110257,-0.3283173770110257,0.19473580685333997
Uttar Pradesh,Bijnor,2025-04,184,1046.0,706.0,0.0003683600576592821,1752.0,1489.6666666666667,16346.076923076924,0.0076760455968897835,0.4029680365296804,2025-04-01,-0.32192047112124383,-0.32192047112124383,0.1961453840440302
Uttar Pradesh,Bijnor,2025-05,88,894.0,295.0,0.0005227035334583015,1189.0,1467.6666666666667,16346.076923076924,0.00756268265005722,0.248107653490328,2025-05-01,-0.33433929186588934,-0.33433929186588934,0.19340886004969018
Uttar Pradesh,Bijnor,2025-06,169,970.0,940.0,0.0004372229156999882,1910.0,1617.0,16346.076923076924,0.008332176592193407,0.49214659685863876,2025-06-01,-0.3184352603261213,-0.3184352603261213,0.19691336058240622
Uttar Pradesh,Bijnor,2025-07,66,696.0,188.0,0.0005181608338403573,884.0,1327.6666666666667,16346.076923076924,0.0068412820793045444,0.21266968325791855,2025-07-01,-0.34106707219824617,-0.34106707219824617,0.19192637369396426
Uttar Pradesh,Bijnor,2025-08,260,1254.0,813.0,0.000307555418004565,2067.0,1620.3333333333333,16346.076923076924,0.008349352796258947,0.39332365747460085,2025-08-01,-0.3149721078271704,-0.3149721078271704,0.19767647650977993
Uttar Pradesh,Bijnor,2025-09,275,1377.0,685.0,0.0002900762821842941,2062.0,1671.0,16346.076923076924,0.008610431098055154,0.33220174587778856,2025-09-01,-0.31508239930802867,-0.31508239930802867,0.19765217345476802
Uttar Pradesh,Bijnor,2025-10,266,2013.0,812.0,0.0004108592499469883,2825.0,2318.0,16346.076923076924,0.011944332307176448,0.28743362831858404,2025-10-01,-0.2982519193290508,-0.2982519193290508,0.20136081964958402
Uttar Pradesh,Bijnor,2025-11,200,1180.0,1099.0,0.00044082943247320975,2279.0,2388.6666666666665,16346.076923076924,0.012308467833365894,0.48222904782799475,2025-11-01,-0.3102957490387781,-0.3102957490387781,0.1987069260422845
Uttar Pradesh,Bijnor,2025-12,213,1193.0,1328.0,0.0004578777032447564,2521.0,2541.6666666666665,16346.076923076924,0.013096855599974177,0.5267750892502975,2025-12-01,-0.304957641365236,-0.304957641365236,0.19988319390486048
Uttar Pradesh,Bijnor,NaT,4692,18264.0,8575.0,0.00022129142240839538,26839.0,10546.333333333334,16346.076923076924,0.0543437920429617,0.3194977458176534,,0.2314560049372328,0.2314560049372328,0.3180835322607395
Uttar Pradesh,Budaun,2025-01,5192,20741.0,61182.0,0.0006104181205044039,81923.0,81923.0,9160.076923076924,0.7533012900719127,0.7468232364537432,2025-01-01,3.2370012268458983,3.2370012268458983,0.9803643385420557
Uttar Pradesh,Budaun,2025-02,255,926.0,578.0,0.0002281728196714099,1504.0,41713.5,9160.076923076924,0.38356546224399407,0.38430851063829785,2025-02-01,-0.3405955855652873,-0.3405955855652873,0.19203026717230912
Uttar Pradesh,Budaun,2025-03,226,194.0,577.0,0.00013197819740720188,771.0,28066.0,9160.076923076924,0.2580734837244522,0.748378728923476,2025-03-01,-0.3732045270280933,-0.3732045270280933,0.18484479017913558
Uttar Pradesh,Budaun,2025-04,184,1428.0,524.0,0.00041041029255189416,1952.0,1409.0,9160.076923076924,0.012956087029421833,0.26844262295081966,2025-04-01,-0.3206654276180334,-0.3206654276180334,0.1964219366033347
Uttar Pradesh,Budaun,2025-05,133,839.0,157.0,0.00028971031005111525,996.0,1239.6666666666667,9160.076923076924,0.01139902712619347,0.1576305220883534,2025-05-01,-0.3631949610947627,-0.3631949610947627,0.18705042772819977
Uttar Pradesh,Budaun,2025-06,203,1246.0,417.0,0.00031692205604089076,1663.0,1537.0,9160.076923076924,0.014133077192492093,0.2507516536380036,2025-06-01,-0.33352215897240034,-0.33352215897240034,0.19358891770698114
Uttar Pradesh,Budaun,2025-07,123,659.0,54.0,0.00022425424455412878,713.0,1124.0,9160.076923076924,0.010335444869460711,0.07573632538569425,2025-07-01,-0.37578477069090743,-0.37578477069090743,0.1842762258331546
Uttar Pradesh,Budaun,2025-08,217,1860.0,590.0,0.00043677985920713224,2450.0,1608.6666666666667,9160.076923076924,0.014792069080669452,0.24081632653061225,2025-08-01,-0.2985109216855949,-0.2985109216855949,0.20130374771193013
Uttar Pradesh,Budaun,2025-09,300,914.0,694.0,0.00020735811830244885,1608.0,1590.3333333333333,9160.076923076924,0.014623489760438034,0.43159203980099503,2025-09-01,-0.33596894175610337,-0.33596894175610337,0.19304976186165435
Uttar Pradesh,Budaun,2025-10,264,1440.0,591.0,0.00029762009432402874,2031.0,2029.6666666666667,9160.076923076924,0.018663263288892725,0.29098966026587886,2025-10-01,-0.31715095780144176,-0.31715095780144176,0.19719636045389502
Uttar Pradesh,Budaun,2025-11,214,528.0,739.0,0.000229044092524413,1267.0,1635.3333333333333,9160.076923076924,0.015037275364642421,0.5832675611681136,2025-11-01,-0.35113899501506224,-0.35113899501506224,0.18970699562062818
Uttar Pradesh,Budaun,2025-12,288,1055.0,798.0,0.00024890818901225495,1853.0,1717.0,9160.076923076924,0.015788219609309644,0.4306529951430113,2025-12-01,-0.32506963662869887,-0.32506963662869887,0.19545145608174647
Uttar Pradesh,Budaun,NaT,2986,14528.0,5822.0,0.0002636518746347903,20350.0,7823.333333333333,9160.076923076924,0.07193739356057025,0.2860933660933661,,0.4978056570104871,0.4978056570104871,0.37677446828192557
Uttar Pradesh,Bulandshahar,2025-01,4,4.0,1.0,4.835777012650393e-05,5.0,5.0,15.25,0.027616087170667065,0.2,2025-01-01,-0.46260814519938426,-0.46260814519938426,0.16514443767891665
Uttar Pradesh,Bulandshahar,2025-02,4,3.0,3.0,5.802932415180471e-05,6.0,5.5,15.25,0.030377695887733775,0.5,2025-02-01,-0.41747564322871267,-0.41747564322871267,0.17508951838399003
Uttar Pradesh,Bulandshahar,2025-03,3,1.0,2.0,3.8686216101203144e-05,3.0,4.666666666666667,15.25,0.025775014692622597,0.6666666666666666,2025-03-01,-0.5528731491407276,-0.5528731491407276,0.14525427626876974
Uttar Pradesh,Bulandshahar,2025-04,2,8.0,1.0,0.00017408797245541414,9.0,6.0,15.25,0.03313930460480048,0.1111111111111111,2025-04-01,-0.28207813731669773,-0.28207813731669773,0.20492476049921032
Uttar Pradesh,Bulandshahar,2025-05,1,3.0,0.0,0.00011605864830360942,3.0,5.0,15.25,0.027616087170667065,0.0,2025-05-01,-0.5528731491407276,-0.5528731491407276,0.14525427626876974
Uttar Pradesh,Bulandshahar,2025-06,6,17.0,4.0,0.000135401756354211,21.0,11.0,15.25,0.06075539177546755,0.19047619047619047,2025-06-01,0.2595118863313619,0.2595118863313619,0.3242657289600915
Uttar Pradesh,Bulandshahar,2025-08,2,13.0,2.0,0.0002901466207590236,15.0,13.0,15.25,0.07180182664373437,0.13333333333333333,2025-08-01,-0.01128312549266791,-0.01128312549266791,0.2645952447296509
Uttar Pradesh,Bulandshahar,2025-09,3,9.0,3.0,0.00015474486440481257,12.0,16.0,15.25,0.08837147894613462,0.25,2025-09-01,-0.14668063140468282,-0.14668063140468282,0.23476000261443059
Uttar Pradesh,Bulandshahar,2025-10,6,1.0,2.0,1.9343108050601572e-05,3.0,10.0,15.25,0.05523217434133413,0.6666666666666666,2025-10-01,-0.5528731491407276,-0.5528731491407276,0.14525427626876974
Uttar Pradesh,Bulandshahar,2025-11,7,22.0,0.0,0.00012158525060378129,22.0,12.333333333333334,15.25,0.06811968168764544,0.0,2025-11-01,0.30464438830203355,0.30464438830203355,0.33421080966516487
Uttar Pradesh,Bulandshahar,2025-12,7,1.0,1.0,1.1053204600343755e-05,2.0,9.0,15.25,0.04970895690720072,0.5,2025-12-01,-0.5980056511113991,-0.5980056511113991,0.13530919556369636
Uttar Pradesh,Bulandshahar,NaT,42,59.0,23.0,7.553023143568232e-05,82.0,35.333333333333336,15.25,0.195153682672714,0.2804878048780488,,3.0125945065423316,3.0125945065423316,0.9309156519695705
Uttar Pradesh,Bulandshahr,2025-01,3238,33556.0,112887.0,0.0017496372898420294,146443.0,146443.0,14005.76923076923,0.8806911559117013,0.7708596518782052,2025-01-01,3.3056500266789635,3.3056500266789635,0.9954913052475558
Uttar Pradesh,Bulandshahr,2025-02,305,485.0,842.0,0.00016831675005343137,1327.0,73885.0,14005.76923076923,0.44433578972389287,0.6345139412207988,2025-02-01,-0.3164636832295203,-0.3164636832295203,0.19734780344477432
Uttar Pradesh,Bulandshahr,2025-03,238,318.0,727.0,0.0001698617471670474,1045.0,49605.0,14005.76923076923,0.29831869593630245,0.6956937799043063,2025-03-01,-0.3235024388884014,-0.3235024388884014,0.1957967927532697
Uttar Pradesh,Bulandshahr,2025-04,220,1624.0,578.0,0.0003872138538856787,2202.0,1524.6666666666667,14005.76923076923,0.009169167860851712,0.26248864668483196,2025-04-01,-0.2946235725858289,-0.2946235725858289,0.20216033661876914
Uttar Pradesh,Bulandshahr,2025-05,109,898.0,125.0,0.00036308256028927356,1023.0,1423.3333333333333,14005.76923076923,0.008559760989470224,0.12218963831867058,2025-05-01,-0.3240515616702999,-0.3240515616702999,0.1956757919191807
Uttar Pradesh,Bulandshahr,2025-06,238,839.0,564.0,0.00022805361844532778,1403.0,1542.6666666666667,14005.76923076923,0.009277417765636582,0.40199572344975054,2025-06-01,-0.31456671361932537,-0.31456671361932537,0.19776580632617274
Uttar Pradesh,Bulandshahr,2025-07,69,712.0,59.0,0.0004322764146960525,771.0,1065.6666666666667,14005.76923076923,0.006408795288837543,0.07652399481193256,2025-07-01,-0.33034151353568303,-0.33034151353568303,0.19428978236507016
Uttar Pradesh,Bulandshahr,2025-08,288,1705.0,673.0,0.0003194299371134065,2378.0,1517.3333333333333,14005.76923076923,0.00912506604779121,0.2830109335576114,2025-08-01,-0.29023059033064064,-0.29023059033064064,0.20312834329148127
Uttar Pradesh,Bulandshahr,2025-09,278,1219.0,710.0,0.0002684378088461182,1929.0,1692.6666666666667,14005.76923076923,0.010179500305510493,0.368066355624676,2025-09-01,-0.3014376871066606,-0.3014376871066606,0.20065882626848275
Uttar Pradesh,Bulandshahr,2025-10,308,885.0,768.0,0.00020762440004963895,1653.0,1986.6666666666667,14005.76923076923,0.01194758208366336,0.4646098003629764,2025-10-01,-0.3083266820068421,-0.3083266820068421,0.19914081580445697
Uttar Pradesh,Bulandshahr,2025-11,217,641.0,974.0,0.0002879181520895994,1615.0,1732.3333333333333,14005.76923076923,0.01041805102161048,0.6030959752321982,2025-11-01,-0.30927516681193956,-0.30927516681193956,0.19893181436375776
Uttar Pradesh,Bulandshahr,2025-12,283,835.0,1118.0,0.00026697590122137717,1953.0,1740.3333333333333,14005.76923076923,0.010466162090403757,0.572452636968766,2025-12-01,-0.30083864407186217,-0.30083864407186217,0.20079082717839802
Uttar Pradesh,Bulandshahr,NaT,3950,10763.0,7570.0,0.00017955301260338155,18333.0,7300.333333333333,14005.76923076923,0.04390335490173007,0.4129165984836088,,0.10800822717804104,0.10800822717804104,0.29088144819558126
Uttar Pradesh,Chandauli,2025-01,3109,7262.0,56810.0,0.0007972670434339941,64072.0,64072.0,6759.0,0.7984501713947166,0.8866587588962417,2025-01-01,3.2813009180609067,3.2813009180609067,0.990125906926396
Uttar Pradesh,Chandauli,2025-02,159,617.0,505.0,0.00027299329852547124,1122.0,32597.0,6759.0,0.40621613554990604,0.4500891265597148,2025-02-01,-0.3227312001659193,-0.3227312001659193,0.1959667374938238
Uttar Pradesh,Chandauli,2025-03,176,301.0,555.0,0.00018815568740130617,856.0,22016.666666666668,6759.0,0.2743665138210193,0.6483644859813084,2025-03-01,-0.33796031126120657,-0.33796031126120657,0.19261095768335412
Uttar Pradesh,Chandauli,2025-04,129,892.0,404.0,0.0003886615199004595,1296.0,1091.3333333333333,6759.0,0.013599938928842046,0.3117283950617284,2025-04-01,-0.31276930042689677,-0.31276930042689677,0.19816187165555957
Uttar Pradesh,Chandauli,2025-05,24,544.0,25.0,0.0009171857067326911,569.0,907.0,6759.0,0.011302820349840929,0.043936731107205626,2025-05-01,-0.35439172060085866,-0.35439172060085866,0.1889902478878474
Uttar Pradesh,Chandauli,2025-06,119,583.0,375.0,0.00031144029432733286,958.0,941.0,6759.0,0.011726520340904427,0.3914405010438413,2025-06-01,-0.33212057693143476,-0.33212057693143476,0.19389776046781992
Uttar Pradesh,Chandauli,2025-07,45,273.0,16.0,0.000248451476738838,289.0,605.3333333333334,6759.0,0.007543521409522649,0.05536332179930796,2025-07-01,-0.37042236385905586,-0.37042236385905586,0.18545784808735305
Uttar Pradesh,Chandauli,2025-08,193,788.0,575.0,0.0002732088732950253,1363.0,870.0,6759.0,0.010841735065448301,0.4218635363169479,2025-08-01,-0.3089333965043996,-0.3089333965043996,0.19900712446496355
Uttar Pradesh,Chandauli,2025-09,225,563.0,602.0,0.00020030863003511848,1165.0,939.0,6759.0,0.01170159681201834,0.5167381974248927,2025-09-01,-0.32026935137983903,-0.32026935137983903,0.1965092131774711
Uttar Pradesh,Chandauli,2025-10,164,1247.0,536.0,0.0004205946543197878,1783.0,1437.0,6759.0,0.017907555504654265,0.30061693774537296,2025-10-01,-0.28488743161710384,-0.28488743161710384,0.2043057241657051
Uttar Pradesh,Chandauli,2025-11,150,808.0,650.0,0.00037603002050369457,1458.0,1468.6666666666667,6759.0,0.01830217804535066,0.4458161865569273,2025-11-01,-0.3034944282560827,-0.3034944282560827,0.200205617254417
Uttar Pradesh,Chandauli,2025-12,137,682.0,665.0,0.00038036739480526004,1347.0,1529.3333333333333,6759.0,0.019058191754895325,0.49368968077208614,2025-12-01,-0.30984943326201086,-0.30984943326201086,0.19880527304779247
Uttar Pradesh,Chandauli,NaT,1854,7045.0,4544.0,0.0002418201501601096,11589.0,4798.0,6759.0,0.05979154579772523,0.3920959530589352,,0.276528596203901,0.276528596203901,0.32801541146444707
Uttar Pradesh,Chitrakoot,2025-01,91,3814.0,37266.0,0.017464063268543134,41080.0,41080.0,4083.6923076923076,0.8473042935785917,0.9071567672833496,2025-01-01,3.297630082875874,3.297630082875874,0.9937240868375569
Uttar Pradesh,Chitrakoot,2025-02,99,664.0,288.0,0.00037201290634692315,952.0,21016.0,4083.6923076923076,0.433469986218298,0.3025210084033613,2025-02-01,-0.27914036314235635,-0.27914036314235635,0.20557210775410195
Uttar Pradesh,Chitrakoot,2025-03,57,16.0,260.0,0.00018732273059529942,276.0,14102.666666666666,4083.6923076923076,0.29087755641612345,0.9420289855072463,2025-03-01,-0.33939496894150717,-0.33939496894150717,0.19229482660726144
Uttar Pradesh,Chitrakoot,2025-04,69,488.0,268.0,0.0004238663677175301,756.0,661.3333333333334,4083.6923076923076,0.013640471587633285,0.3544973544973545,2025-04-01,-0.2966106334628202,-0.2966106334628202,0.2017224818594559
Uttar Pradesh,Chitrakoot,2025-05,21,308.0,65.0,0.0006871408859880368,373.0,468.3333333333333,4083.6923076923076,0.009659708962008448,0.1742627345844504,2025-05-01,-0.33074896781352253,-0.33074896781352253,0.19419999860614243
Uttar Pradesh,Chitrakoot,2025-06,64,294.0,211.0,0.000305258423923556,505.0,544.6666666666666,4083.6923076923076,0.011234138394250396,0.4178217821782178,2025-06-01,-0.3189832755568836,-0.3189832755568836,0.1967926038004959
Uttar Pradesh,Chitrakoot,2025-07,30,265.0,13.0,0.00035849226920448246,278.0,385.3333333333333,4083.6923076923076,0.00794777477585891,0.046762589928057555,2025-07-01,-0.33921670087701267,-0.33921670087701267,0.19233410850414562
Uttar Pradesh,Chitrakoot,2025-08,56,522.0,260.0,0.000540225374841801,782.0,521.6666666666666,4083.6923076923076,0.010759746993269198,0.33248081841432225,2025-08-01,-0.2942931486243913,-0.2942931486243913,0.20223314651894975
Uttar Pradesh,Chitrakoot,2025-09,86,126.0,205.0,0.0001488969480174214,331.0,463.6666666666667,4083.6923076923076,0.009563455634273134,0.6193353474320241,2025-09-01,-0.33449259716790763,-0.33449259716790763,0.19337507877157542
Uttar Pradesh,Chitrakoot,2025-10,78,480.0,220.0,0.0003471839906518231,700.0,604.3333333333334,4083.6923076923076,0.012464805941723358,0.3142857142857143,2025-10-01,-0.301602139268667,-0.301602139268667,0.2006225887466999
Uttar Pradesh,Chitrakoot,2025-11,88,223.0,218.0,0.00019387069659807484,441.0,490.6666666666667,4083.6923076923076,0.01012034988759889,0.4943310657596372,2025-11-01,-0.3246878536207085,-0.3246878536207085,0.1955355831002033
Uttar Pradesh,Chitrakoot,2025-12,75,318.0,312.0,0.0003249642152501064,630.0,590.3333333333334,4083.6923076923076,0.012176045958517413,0.49523809523809526,2025-12-01,-0.30784152152597555,-0.30784152152597555,0.19924772235575486
